-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: High
Daytime: Evening
Iteration: 2
Look-ahead time: 15.0 sec
Execution time: -22006 msec
-------------------------------------
Time-interval 1: 11
Time-interval 2: 5
Time-interval 3: 15
Time-interval 4: 9
Time-interval 5: 13
Time-interval 6: 14
Time-interval 7: 11
Time-interval 8: 11
Time-interval 9: 10
Time-interval 10: 5
Time-interval 11: 8
Time-interval 12: 10
Time-interval 13: 8
Time-interval 14: 7
Time-interval 15: 9
Time-interval 16: 15
Time-interval 17: 9
Time-interval 18: 9
Time-interval 19: 14
Time-interval 20: 14
Time-interval 21: 19
Time-interval 22: 10
Time-interval 23: 8
Time-interval 24: 10
Time-interval 25: 14
Time-interval 26: 8
Time-interval 27: 6
Time-interval 28: 16
Time-interval 29: 22
Time-interval 30: 9
Time-interval 31: 17
Time-interval 32: 11
Time-interval 33: 16
Time-interval 34: 10
Time-interval 35: 14
Time-interval 36: 16
Time-interval 37: 12
Time-interval 38: 19
Time-interval 39: 18
Time-interval 40: 20
Time-interval 41: 14
Time-interval 42: 14
Time-interval 43: 12
Time-interval 44: 10
Time-interval 45: 17
Time-interval 46: 18
Time-interval 47: 13
Time-interval 48: 13
Time-interval 49: 14
Time-interval 50: 24
Time-interval 51: 17
Time-interval 52: 13
Time-interval 53: 14
Time-interval 54: 22
Time-interval 55: 14
Time-interval 56: 20
Time-interval 57: 23
Time-interval 58: 10
Time-interval 59: 15
Time-interval 60: 15
Time-interval 61: 25
Time-interval 62: 19
Time-interval 63: 19
Time-interval 64: 19
Time-interval 65: 23
Time-interval 66: 23
Time-interval 67: 27
Time-interval 68: 20
Time-interval 69: 31
Time-interval 70: 18
Time-interval 71: 24
Time-interval 72: 24
Time-interval 73: 19
Time-interval 74: 23
Time-interval 75: 15
Time-interval 76: 29
Time-interval 77: 16
Time-interval 78: 32
Time-interval 79: 35
Time-interval 80: 25
Time-interval 81: 27
Time-interval 82: 20
Time-interval 83: 22
Time-interval 84: 20
Time-interval 85: 23
Time-interval 86: 18
Time-interval 87: 24
Time-interval 88: 26
Time-interval 89: 23
Time-interval 90: 23
Time-interval 91: 30
Time-interval 92: 23
Time-interval 93: 32
Time-interval 94: 22
Time-interval 95: 24
Time-interval 96: 20
Time-interval 97: 25
Time-interval 98: 29
Time-interval 99: 34
Time-interval 100: 22
Time-interval 101: 27
Time-interval 102: 17
Time-interval 103: 31
Time-interval 104: 22
Time-interval 105: 29
Time-interval 106: 26
Time-interval 107: 26
Time-interval 108: 28
Time-interval 109: 32
Time-interval 110: 23
Time-interval 111: 29
Time-interval 112: 31
Time-interval 113: 26
Time-interval 114: 27
Time-interval 115: 26
Time-interval 116: 22
Time-interval 117: 28
Time-interval 118: 26
Time-interval 119: 38
Time-interval 120: 21
21955
