-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: High
Daytime: Evening
Iteration: 2
Look-ahead time: 30.0 sec
Execution time: -23171 msec
-------------------------------------
Time-interval 1: 2
Time-interval 2: 3
Time-interval 3: 2
Time-interval 4: 7
Time-interval 5: 3
Time-interval 6: 7
Time-interval 7: 4
Time-interval 8: 2
Time-interval 9: 2
Time-interval 10: 3
Time-interval 11: 3
Time-interval 12: 4
Time-interval 13: 2
Time-interval 14: 4
Time-interval 15: 5
Time-interval 16: 2
Time-interval 17: 3
Time-interval 18: 1
Time-interval 19: 2
Time-interval 20: 3
Time-interval 21: 1
Time-interval 22: 6
Time-interval 23: 0
Time-interval 24: 2
Time-interval 25: 2
Time-interval 26: 2
Time-interval 27: 6
Time-interval 28: 2
Time-interval 29: 5
Time-interval 30: 4
Time-interval 31: 5
Time-interval 32: 3
Time-interval 33: 3
Time-interval 34: 7
Time-interval 35: 3
Time-interval 36: 3
Time-interval 37: 6
Time-interval 38: 6
Time-interval 39: 3
Time-interval 40: 2
Time-interval 41: 4
Time-interval 42: 4
Time-interval 43: 8
Time-interval 44: 3
Time-interval 45: 7
Time-interval 46: 7
Time-interval 47: 2
Time-interval 48: 3
Time-interval 49: 4
Time-interval 50: 3
Time-interval 51: 5
Time-interval 52: 10
Time-interval 53: 4
Time-interval 54: 3
Time-interval 55: 7
Time-interval 56: 5
Time-interval 57: 5
Time-interval 58: 4
Time-interval 59: 8
Time-interval 60: 5
Time-interval 61: 2
Time-interval 62: 6
Time-interval 63: 3
Time-interval 64: 2
Time-interval 65: 2
Time-interval 66: 5
Time-interval 67: 3
Time-interval 68: 2
Time-interval 69: 9
Time-interval 70: 6
Time-interval 71: 5
Time-interval 72: 2
Time-interval 73: 1
Time-interval 74: 5
Time-interval 75: 5
Time-interval 76: 6
Time-interval 77: 8
Time-interval 78: 10
Time-interval 79: 6
Time-interval 80: 9
Time-interval 81: 1
Time-interval 82: 6
Time-interval 83: 6
Time-interval 84: 3
Time-interval 85: 4
Time-interval 86: 5
Time-interval 87: 11
Time-interval 88: 9
Time-interval 89: 7
Time-interval 90: 7
Time-interval 91: 7
Time-interval 92: 8
Time-interval 93: 6
Time-interval 94: 5
Time-interval 95: 7
Time-interval 96: 5
Time-interval 97: 7
Time-interval 98: 7
Time-interval 99: 9
Time-interval 100: 5
Time-interval 101: 13
Time-interval 102: 4
Time-interval 103: 4
Time-interval 104: 10
Time-interval 105: 7
Time-interval 106: 11
Time-interval 107: 4
Time-interval 108: 4
Time-interval 109: 15
Time-interval 110: 12
Time-interval 111: 4
Time-interval 112: 9
Time-interval 113: 13
Time-interval 114: 11
Time-interval 115: 6
Time-interval 116: 12
Time-interval 117: 8
Time-interval 118: 12
Time-interval 119: 10
Time-interval 120: 27
21955
