-------------------------------------
Conflict Analysis.
Flight concept: Layers
Air traffic density: UltraHigh
Daytime: Lunch
Iteration: 2
Look-ahead time: 60.0 sec
Execution time: -28198 msec
-------------------------------------
Time-interval 1: 3
Time-interval 2: 9
Time-interval 3: 2
Time-interval 4: 9
Time-interval 5: 12
Time-interval 6: 10
Time-interval 7: 8
Time-interval 8: 10
Time-interval 9: 10
Time-interval 10: 6
Time-interval 11: 11
Time-interval 12: 11
Time-interval 13: 9
Time-interval 14: 10
Time-interval 15: 6
Time-interval 16: 9
Time-interval 17: 5
Time-interval 18: 15
Time-interval 19: 9
Time-interval 20: 8
Time-interval 21: 16
Time-interval 22: 13
Time-interval 23: 10
Time-interval 24: 16
Time-interval 25: 10
Time-interval 26: 13
Time-interval 27: 9
Time-interval 28: 9
Time-interval 29: 7
Time-interval 30: 10
Time-interval 31: 12
Time-interval 32: 13
Time-interval 33: 15
Time-interval 34: 17
Time-interval 35: 11
Time-interval 36: 10
Time-interval 37: 14
Time-interval 38: 9
Time-interval 39: 21
Time-interval 40: 12
Time-interval 41: 12
Time-interval 42: 12
Time-interval 43: 11
Time-interval 44: 11
Time-interval 45: 6
Time-interval 46: 20
Time-interval 47: 12
Time-interval 48: 14
Time-interval 49: 12
Time-interval 50: 14
Time-interval 51: 19
Time-interval 52: 12
Time-interval 53: 11
Time-interval 54: 21
Time-interval 55: 14
Time-interval 56: 15
Time-interval 57: 11
Time-interval 58: 15
Time-interval 59: 12
Time-interval 60: 28
Time-interval 61: 19
Time-interval 62: 18
Time-interval 63: 20
Time-interval 64: 16
Time-interval 65: 16
Time-interval 66: 17
Time-interval 67: 21
Time-interval 68: 17
Time-interval 69: 9
Time-interval 70: 17
Time-interval 71: 21
Time-interval 72: 17
Time-interval 73: 13
Time-interval 74: 20
Time-interval 75: 18
Time-interval 76: 18
Time-interval 77: 19
Time-interval 78: 21
Time-interval 79: 14
Time-interval 80: 20
Time-interval 81: 25
Time-interval 82: 24
Time-interval 83: 14
Time-interval 84: 20
Time-interval 85: 12
Time-interval 86: 12
Time-interval 87: 21
Time-interval 88: 16
Time-interval 89: 15
Time-interval 90: 20
Time-interval 91: 19
Time-interval 92: 20
Time-interval 93: 20
Time-interval 94: 17
Time-interval 95: 15
Time-interval 96: 21
Time-interval 97: 22
Time-interval 98: 27
Time-interval 99: 25
Time-interval 100: 17
Time-interval 101: 16
Time-interval 102: 27
Time-interval 103: 20
Time-interval 104: 22
Time-interval 105: 33
Time-interval 106: 28
Time-interval 107: 27
Time-interval 108: 25
Time-interval 109: 35
Time-interval 110: 25
Time-interval 111: 24
Time-interval 112: 20
Time-interval 113: 29
Time-interval 114: 29
Time-interval 115: 29
Time-interval 116: 28
Time-interval 117: 24
Time-interval 118: 22
Time-interval 119: 24
Time-interval 120: 28
25567
