-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: UltraHigh
Daytime: Lunch
Iteration: 1
Look-ahead time: 15.0 sec
Execution time: -42008 msec
-------------------------------------
Time-interval 1: 11
Time-interval 2: 12
Time-interval 3: 13
Time-interval 4: 13
Time-interval 5: 13
Time-interval 6: 15
Time-interval 7: 11
Time-interval 8: 8
Time-interval 9: 13
Time-interval 10: 13
Time-interval 11: 17
Time-interval 12: 13
Time-interval 13: 15
Time-interval 14: 19
Time-interval 15: 17
Time-interval 16: 14
Time-interval 17: 9
Time-interval 18: 15
Time-interval 19: 11
Time-interval 20: 14
Time-interval 21: 12
Time-interval 22: 16
Time-interval 23: 14
Time-interval 24: 17
Time-interval 25: 11
Time-interval 26: 13
Time-interval 27: 8
Time-interval 28: 20
Time-interval 29: 17
Time-interval 30: 18
Time-interval 31: 15
Time-interval 32: 17
Time-interval 33: 16
Time-interval 34: 14
Time-interval 35: 16
Time-interval 36: 19
Time-interval 37: 17
Time-interval 38: 14
Time-interval 39: 15
Time-interval 40: 18
Time-interval 41: 16
Time-interval 42: 19
Time-interval 43: 12
Time-interval 44: 20
Time-interval 45: 16
Time-interval 46: 20
Time-interval 47: 24
Time-interval 48: 16
Time-interval 49: 18
Time-interval 50: 19
Time-interval 51: 15
Time-interval 52: 25
Time-interval 53: 16
Time-interval 54: 25
Time-interval 55: 15
Time-interval 56: 17
Time-interval 57: 21
Time-interval 58: 19
Time-interval 59: 13
Time-interval 60: 17
Time-interval 61: 34
Time-interval 62: 22
Time-interval 63: 19
Time-interval 64: 17
Time-interval 65: 22
Time-interval 66: 17
Time-interval 67: 17
Time-interval 68: 20
Time-interval 69: 14
Time-interval 70: 20
Time-interval 71: 14
Time-interval 72: 26
Time-interval 73: 27
Time-interval 74: 24
Time-interval 75: 29
Time-interval 76: 26
Time-interval 77: 24
Time-interval 78: 32
Time-interval 79: 27
Time-interval 80: 35
Time-interval 81: 27
Time-interval 82: 26
Time-interval 83: 22
Time-interval 84: 33
Time-interval 85: 27
Time-interval 86: 31
Time-interval 87: 27
Time-interval 88: 31
Time-interval 89: 20
Time-interval 90: 29
Time-interval 91: 28
Time-interval 92: 29
Time-interval 93: 18
Time-interval 94: 40
Time-interval 95: 25
Time-interval 96: 33
Time-interval 97: 28
Time-interval 98: 27
Time-interval 99: 32
Time-interval 100: 27
Time-interval 101: 26
Time-interval 102: 38
Time-interval 103: 31
Time-interval 104: 40
Time-interval 105: 38
Time-interval 106: 27
Time-interval 107: 32
Time-interval 108: 40
Time-interval 109: 31
Time-interval 110: 40
Time-interval 111: 26
Time-interval 112: 35
Time-interval 113: 35
Time-interval 114: 38
Time-interval 115: 40
Time-interval 116: 41
Time-interval 117: 39
Time-interval 118: 32
Time-interval 119: 31
Time-interval 120: 22
