-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: UltraHigh
Daytime: Morning
Iteration: 1
Look-ahead time: 90.0 sec
Execution time: -30786 msec
-------------------------------------
Time-interval 1: 20
Time-interval 2: 20
Time-interval 3: 30
Time-interval 4: 21
Time-interval 5: 34
Time-interval 6: 24
Time-interval 7: 16
Time-interval 8: 26
Time-interval 9: 24
Time-interval 10: 14
Time-interval 11: 24
Time-interval 12: 26
Time-interval 13: 23
Time-interval 14: 25
Time-interval 15: 22
Time-interval 16: 18
Time-interval 17: 25
Time-interval 18: 29
Time-interval 19: 17
Time-interval 20: 30
Time-interval 21: 27
Time-interval 22: 27
Time-interval 23: 34
Time-interval 24: 19
Time-interval 25: 25
Time-interval 26: 30
Time-interval 27: 25
Time-interval 28: 31
Time-interval 29: 25
Time-interval 30: 22
Time-interval 31: 23
Time-interval 32: 29
Time-interval 33: 29
Time-interval 34: 32
Time-interval 35: 27
Time-interval 36: 24
Time-interval 37: 32
Time-interval 38: 34
Time-interval 39: 25
Time-interval 40: 36
Time-interval 41: 24
Time-interval 42: 37
Time-interval 43: 32
Time-interval 44: 22
Time-interval 45: 32
Time-interval 46: 25
Time-interval 47: 23
Time-interval 48: 25
Time-interval 49: 29
Time-interval 50: 22
Time-interval 51: 39
Time-interval 52: 34
Time-interval 53: 36
Time-interval 54: 23
Time-interval 55: 32
Time-interval 56: 40
Time-interval 57: 26
Time-interval 58: 34
Time-interval 59: 20
Time-interval 60: 39
Time-interval 61: 38
Time-interval 62: 38
Time-interval 63: 39
Time-interval 64: 42
Time-interval 65: 45
Time-interval 66: 17
Time-interval 67: 31
Time-interval 68: 43
Time-interval 69: 36
Time-interval 70: 34
Time-interval 71: 31
Time-interval 72: 41
Time-interval 73: 30
Time-interval 74: 42
Time-interval 75: 34
Time-interval 76: 38
Time-interval 77: 49
Time-interval 78: 39
Time-interval 79: 34
Time-interval 80: 55
Time-interval 81: 44
Time-interval 82: 39
Time-interval 83: 36
Time-interval 84: 45
Time-interval 85: 40
Time-interval 86: 51
Time-interval 87: 33
Time-interval 88: 40
Time-interval 89: 37
Time-interval 90: 31
Time-interval 91: 61
Time-interval 92: 48
Time-interval 93: 39
Time-interval 94: 49
Time-interval 95: 57
Time-interval 96: 36
Time-interval 97: 42
Time-interval 98: 41
Time-interval 99: 44
Time-interval 100: 53
Time-interval 101: 46
Time-interval 102: 45
Time-interval 103: 55
Time-interval 104: 49
Time-interval 105: 52
Time-interval 106: 51
Time-interval 107: 38
Time-interval 108: 37
Time-interval 109: 48
Time-interval 110: 50
Time-interval 111: 53
Time-interval 112: 45
Time-interval 113: 43
Time-interval 114: 42
Time-interval 115: 58
Time-interval 116: 51
Time-interval 117: 50
Time-interval 118: 52
Time-interval 119: 50
Time-interval 120: 71
25373
