-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: UltraHigh
Daytime: Morning
Iteration: 2
Look-ahead time: 60.0 sec
Execution time: -26816 msec
-------------------------------------
Time-interval 1: 8
Time-interval 2: 6
Time-interval 3: 5
Time-interval 4: 4
Time-interval 5: 5
Time-interval 6: 5
Time-interval 7: 7
Time-interval 8: 7
Time-interval 9: 6
Time-interval 10: 8
Time-interval 11: 7
Time-interval 12: 7
Time-interval 13: 9
Time-interval 14: 4
Time-interval 15: 9
Time-interval 16: 6
Time-interval 17: 11
Time-interval 18: 4
Time-interval 19: 12
Time-interval 20: 8
Time-interval 21: 10
Time-interval 22: 8
Time-interval 23: 9
Time-interval 24: 11
Time-interval 25: 4
Time-interval 26: 8
Time-interval 27: 6
Time-interval 28: 5
Time-interval 29: 10
Time-interval 30: 8
Time-interval 31: 8
Time-interval 32: 9
Time-interval 33: 9
Time-interval 34: 8
Time-interval 35: 8
Time-interval 36: 10
Time-interval 37: 7
Time-interval 38: 10
Time-interval 39: 6
Time-interval 40: 10
Time-interval 41: 6
Time-interval 42: 6
Time-interval 43: 6
Time-interval 44: 10
Time-interval 45: 16
Time-interval 46: 12
Time-interval 47: 13
Time-interval 48: 14
Time-interval 49: 16
Time-interval 50: 16
Time-interval 51: 11
Time-interval 52: 12
Time-interval 53: 8
Time-interval 54: 9
Time-interval 55: 10
Time-interval 56: 10
Time-interval 57: 17
Time-interval 58: 8
Time-interval 59: 9
Time-interval 60: 13
Time-interval 61: 6
Time-interval 62: 17
Time-interval 63: 11
Time-interval 64: 28
Time-interval 65: 23
Time-interval 66: 19
Time-interval 67: 14
Time-interval 68: 14
Time-interval 69: 10
Time-interval 70: 19
Time-interval 71: 19
Time-interval 72: 13
Time-interval 73: 15
Time-interval 74: 13
Time-interval 75: 16
Time-interval 76: 16
Time-interval 77: 23
Time-interval 78: 17
Time-interval 79: 18
Time-interval 80: 15
Time-interval 81: 16
Time-interval 82: 17
Time-interval 83: 15
Time-interval 84: 17
Time-interval 85: 20
Time-interval 86: 20
Time-interval 87: 21
Time-interval 88: 19
Time-interval 89: 17
Time-interval 90: 12
Time-interval 91: 24
Time-interval 92: 21
Time-interval 93: 23
Time-interval 94: 24
Time-interval 95: 24
Time-interval 96: 25
Time-interval 97: 23
Time-interval 98: 29
Time-interval 99: 18
Time-interval 100: 25
Time-interval 101: 30
Time-interval 102: 22
Time-interval 103: 31
Time-interval 104: 28
Time-interval 105: 31
Time-interval 106: 34
Time-interval 107: 37
Time-interval 108: 29
Time-interval 109: 33
Time-interval 110: 36
Time-interval 111: 23
Time-interval 112: 22
Time-interval 113: 35
Time-interval 114: 30
Time-interval 115: 29
Time-interval 116: 31
Time-interval 117: 36
Time-interval 118: 46
Time-interval 119: 37
Time-interval 120: 30
25330
