-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: Medium
Daytime: Evening
Iteration: 2
Look-ahead time: 90.0 sec
Execution time: -13633 msec
-------------------------------------
Time-interval 1: 8
Time-interval 2: 18
Time-interval 3: 9
Time-interval 4: 11
Time-interval 5: 15
Time-interval 6: 14
Time-interval 7: 10
Time-interval 8: 12
Time-interval 9: 15
Time-interval 10: 7
Time-interval 11: 10
Time-interval 12: 11
Time-interval 13: 10
Time-interval 14: 16
Time-interval 15: 12
Time-interval 16: 11
Time-interval 17: 14
Time-interval 18: 6
Time-interval 19: 9
Time-interval 20: 15
Time-interval 21: 12
Time-interval 22: 15
Time-interval 23: 12
Time-interval 24: 14
Time-interval 25: 13
Time-interval 26: 11
Time-interval 27: 19
Time-interval 28: 20
Time-interval 29: 12
Time-interval 30: 13
Time-interval 31: 13
Time-interval 32: 21
Time-interval 33: 11
Time-interval 34: 9
Time-interval 35: 22
Time-interval 36: 16
Time-interval 37: 17
Time-interval 38: 18
Time-interval 39: 9
Time-interval 40: 15
Time-interval 41: 14
Time-interval 42: 18
Time-interval 43: 19
Time-interval 44: 11
Time-interval 45: 14
Time-interval 46: 13
Time-interval 47: 13
Time-interval 48: 15
Time-interval 49: 19
Time-interval 50: 16
Time-interval 51: 20
Time-interval 52: 20
Time-interval 53: 18
Time-interval 54: 13
Time-interval 55: 17
Time-interval 56: 19
Time-interval 57: 17
Time-interval 58: 17
Time-interval 59: 13
Time-interval 60: 13
Time-interval 61: 19
Time-interval 62: 13
Time-interval 63: 18
Time-interval 64: 15
Time-interval 65: 13
Time-interval 66: 18
Time-interval 67: 24
Time-interval 68: 12
Time-interval 69: 19
Time-interval 70: 11
Time-interval 71: 20
Time-interval 72: 19
Time-interval 73: 22
Time-interval 74: 15
Time-interval 75: 20
Time-interval 76: 21
Time-interval 77: 15
Time-interval 78: 23
Time-interval 79: 20
Time-interval 80: 17
Time-interval 81: 28
Time-interval 82: 22
Time-interval 83: 20
Time-interval 84: 17
Time-interval 85: 22
Time-interval 86: 22
Time-interval 87: 18
Time-interval 88: 17
Time-interval 89: 16
Time-interval 90: 15
Time-interval 91: 24
Time-interval 92: 21
Time-interval 93: 20
Time-interval 94: 20
Time-interval 95: 27
Time-interval 96: 19
Time-interval 97: 29
Time-interval 98: 19
Time-interval 99: 22
Time-interval 100: 21
Time-interval 101: 22
Time-interval 102: 26
Time-interval 103: 25
Time-interval 104: 28
Time-interval 105: 30
Time-interval 106: 31
Time-interval 107: 27
Time-interval 108: 20
Time-interval 109: 28
Time-interval 110: 19
Time-interval 111: 26
Time-interval 112: 24
Time-interval 113: 30
Time-interval 114: 17
Time-interval 115: 30
Time-interval 116: 34
Time-interval 117: 32
Time-interval 118: 32
Time-interval 119: 20
Time-interval 120: 19
